Time,100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Load [W],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Mass Flow [kg/s],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],100 ROOM 1::Des Latent Heat Load [W],100 ROOM 1::Des Latent Cool Load [W],100 ROOM 1::Des Latent Heat Mass Flow [kg/s],100 ROOM 1::Des Latent Cool Mass Flow [kg/s],100 ROOM 1::Des Heat Load No DOAS [W],100 ROOM 1::Des Sens Cool Load No DOAS [W],100 ROOM 1::Des Latent Heat Load No DOAS [W],100 ROOM 1::Des Latent Cool Load No DOAS [W],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Temperature [C],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Relative Humidity [%],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Load [W],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Mass Flow [kg/s],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],101 ROOM 2::Des Latent Heat Load [W],101 ROOM 2::Des Latent Cool Load [W],101 ROOM 2::Des Latent Heat Mass Flow [kg/s],101 ROOM 2::Des Latent Cool Mass Flow [kg/s],101 ROOM 2::Des Heat Load No DOAS [W],101 ROOM 2::Des Sens Cool Load No DOAS [W],101 ROOM 2::Des Latent Heat Load No DOAS [W],101 ROOM 2::Des Latent Cool Load No DOAS [W],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Temperature [C],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Relative Humidity [%],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%]
01:00:00,5.069472E+03,2.859581E+03,2.645777E-01,2.831427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.869775E+01,2.389519E+01,3.989344E+01,5.187234E+03,2.612445E+03,2.707238E-01,2.586126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.876834E+01,2.389748E+01,3.658306E+01
02:00:00,5.071194E+03,2.606305E+03,2.646676E-01,2.580614E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.869882E+01,2.389530E+01,3.937532E+01,5.188978E+03,2.320384E+03,2.708149E-01,2.297029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.876938E+01,2.389738E+01,3.576103E+01
03:00:00,5.072905E+03,2.405281E+03,2.647568E-01,2.381528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.869988E+01,2.389549E+01,3.889297E+01,5.190711E+03,2.090202E+03,2.709053E-01,2.069164E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877041E+01,2.389738E+01,3.500026E+01
04:00:00,5.074597E+03,2.233315E+03,2.648452E-01,2.211206E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870093E+01,2.389573E+01,3.846249E+01,5.192425E+03,1.887902E+03,2.709948E-01,1.868884E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877143E+01,2.389747E+01,3.432860E+01
05:00:00,5.076278E+03,2.107405E+03,2.649329E-01,2.086480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870196E+01,2.389602E+01,3.806597E+01,5.194127E+03,1.743291E+03,2.710836E-01,1.725711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877244E+01,2.389757E+01,3.370091E+01
06:00:00,5.077941E+03,2.092883E+03,2.650197E-01,2.072005E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870299E+01,2.389649E+01,3.772165E+01,5.195812E+03,1.749897E+03,2.711715E-01,1.732184E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877344E+01,2.389795E+01,3.315708E+01
07:00:00,5.079593E+03,2.196144E+03,2.651059E-01,2.173944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870401E+01,2.389781E+01,3.756065E+01,5.197485E+03,1.946007E+03,2.712589E-01,1.926084E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877443E+01,2.389911E+01,3.296345E+01
08:00:00,5.081227E+03,2.567968E+03,2.651912E-01,2.541879E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870502E+01,2.389832E+01,3.769521E+01,5.199141E+03,2.527767E+03,2.713453E-01,2.501526E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877542E+01,2.390054E+01,3.337214E+01
09:00:00,5.082850E+03,3.017141E+03,2.652759E-01,2.986147E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870602E+01,2.389946E+01,3.832625E+01,5.200785E+03,3.226895E+03,2.714311E-01,3.192578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877639E+01,2.390308E+01,3.470748E+01
10:00:00,5.084457E+03,3.501318E+03,2.653598E-01,3.465063E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110644E+01,2.870701E+01,2.390028E+01,3.921220E+01,5.202412E+03,3.909273E+03,2.715160E-01,3.867078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110645E+01,2.877735E+01,2.390467E+01,3.638042E+01
