Time,100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Load [W],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Mass Flow [kg/s],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],100 ROOM 1::Des Latent Heat Load [W],100 ROOM 1::Des Latent Cool Load [W],100 ROOM 1::Des Latent Heat Mass Flow [kg/s],100 ROOM 1::Des Latent Cool Mass Flow [kg/s],100 ROOM 1::Des Heat Load No DOAS [W],100 ROOM 1::Des Sens Cool Load No DOAS [W],100 ROOM 1::Des Latent Heat Load No DOAS [W],100 ROOM 1::Des Latent Cool Load No DOAS [W],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Temperature [C],100 ROOM 1:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Relative Humidity [%],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],100 ROOM 1:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Load [W],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Sens Cool Load [W],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Des Heat Mass Flow [kg/s],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Des Cool Mass Flow [kg/s],101 ROOM 2::Des Latent Heat Load [W],101 ROOM 2::Des Latent Cool Load [W],101 ROOM 2::Des Latent Heat Mass Flow [kg/s],101 ROOM 2::Des Latent Cool Mass Flow [kg/s],101 ROOM 2::Des Heat Load No DOAS [W],101 ROOM 2::Des Sens Cool Load No DOAS [W],101 ROOM 2::Des Latent Heat Load No DOAS [W],101 ROOM 2::Des Latent Cool Load No DOAS [W],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Temperature [C],101 ROOM 2:DENVER INTL AP ANN HTG 99.6% CONDNS DB 1:Heating Zone Relative Humidity [%],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Temperature [C],101 ROOM 2:DENVER INTL AP ANN CLG .4% CONDNS DB=>MWB 1:Cooling Zone Relative Humidity [%]
01:00:00,4.520330E+03,2.596807E+03,2.359196E-01,2.571040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851032E+01,2.389596E+01,3.899478E+01,4.575580E+03,2.566555E+03,2.388032E-01,2.541071E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.854806E+01,2.389602E+01,3.892260E+01
02:00:00,4.521587E+03,2.400956E+03,2.359852E-01,2.377111E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851121E+01,2.389604E+01,3.850949E+01,4.576856E+03,2.377607E+03,2.388698E-01,2.353980E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.854893E+01,2.389610E+01,3.844491E+01
03:00:00,4.522834E+03,2.240734E+03,2.360503E-01,2.218436E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851208E+01,2.389624E+01,3.805456E+01,4.578120E+03,2.222971E+03,2.389357E-01,2.200838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.854980E+01,2.389630E+01,3.799797E+01
04:00:00,4.524065E+03,2.098895E+03,2.361145E-01,2.077946E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851294E+01,2.389654E+01,3.764728E+01,4.579368E+03,2.085685E+03,2.390009E-01,2.064856E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855066E+01,2.389660E+01,3.759903E+01
05:00:00,4.525285E+03,1.999964E+03,2.361782E-01,1.979920E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851380E+01,2.389695E+01,3.726793E+01,4.580605E+03,1.990505E+03,2.390655E-01,1.970541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855151E+01,2.389703E+01,3.722800E+01
06:00:00,4.526489E+03,1.994027E+03,2.362411E-01,1.973845E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851464E+01,2.389794E+01,3.694388E+01,4.581827E+03,1.987175E+03,2.391292E-01,1.967050E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855235E+01,2.389800E+01,3.691225E+01
07:00:00,4.527683E+03,2.098053E+03,2.363034E-01,2.076541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851547E+01,2.389926E+01,3.680158E+01,4.583038E+03,2.124359E+03,2.391924E-01,2.102587E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855318E+01,2.389922E+01,3.677783E+01
08:00:00,4.528862E+03,2.418359E+03,2.363649E-01,2.393486E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851630E+01,2.389958E+01,3.696028E+01,4.584234E+03,2.533133E+03,2.392548E-01,2.507143E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855399E+01,2.389933E+01,3.699112E+01
09:00:00,4.530031E+03,2.795564E+03,2.364259E-01,2.766786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851712E+01,2.389967E+01,3.759142E+01,4.585419E+03,2.973353E+03,2.393167E-01,2.942504E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855481E+01,2.390048E+01,3.776757E+01
10:00:00,4.531185E+03,3.136730E+03,2.364862E-01,3.104179E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.851792E+01,2.390051E+01,3.846053E+01,4.586589E+03,3.356410E+03,2.393778E-01,3.321300E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110659E+01,2.855561E+01,2.390134E+01,3.875915E+01
